Video_ID,Video_Title,Category,Region,Sound_Used,Followers,Following,Views,Likes,Comments,Shares,Duration,Hashtags_Count,Hashtags,Upload_Hour,Upload_Day,Category_TrendScore,Engagement_Rate,Viral
9746,Tutorial video #9745,Tutorial,US,Trending,29329,15,12342,711,44,17,43,5,#beauty #comedy #trend #fun #dance,18,Monday,0.65,0.063,0
9747,Comedy video #9746,Comedy,Asia,Original,833,360,40433,4597,240,346,177,4,#music #dance #beauty #viral,5,Friday,0.88,0.128,1
9748,Music video #9747,Music,LATAM,Trending,27031,220,43120,2557,130,187,11,6,#beauty #tiktok #tutorial #trend #viral #fyp,13,Thursday,0.8,0.067,0
9749,Comedy video #9748,Comedy,Asia,Trending,19529,83,20420,1536,52,100,34,4,#viral #beauty #comedy #tutorial,4,Tuesday,0.88,0.083,1
9750,Tutorial video #9749,Tutorial,LATAM,Trending,13556,83,39990,2208,168,165,55,4,#tutorial #fun #tiktok #viral,15,Wednesday,0.65,0.064,0
9751,Dance video #9750,Dance,US,Trending,19129,57,23245,1293,77,50,33,5,#trend #dance #beauty #viral #fyp,1,Saturday,0.92,0.061,0
9752,Lifestyle video #9751,Lifestyle,Asia,Remix,35059,233,53061,5171,157,227,137,4,#dance #fyp #viral #tiktok,23,Wednesday,0.6,0.105,1
9753,Music video #9752,Music,Asia,Trending,9405,387,6766,416,23,22,23,6,#tiktok #comedy #beauty #dance #music #tutorial,11,Friday,0.8,0.068,0
9754,Dance video #9753,Dance,US,Trending,21524,41,51288,5931,208,262,100,1,#comedy,15,Saturday,0.92,0.125,1
9755,Beauty video #9754,Beauty,Asia,Original,11013,302,13647,990,32,41,177,2,#beauty #comedy,7,Saturday,0.75,0.078,0
9756,Lifestyle video #9755,Lifestyle,Europe,Original,9691,60,9581,779,49,38,114,5,#fyp #fun #trend #viral #comedy,2,Wednesday,0.6,0.09,1
9757,Beauty video #9756,Beauty,Asia,Trending,112787,35,77385,7364,392,406,102,3,#fun #viral #trend,18,Friday,0.75,0.105,1
9758,Beauty video #9757,Beauty,Asia,Remix,107393,98,136553,13573,932,906,28,2,#beauty #dance,18,Tuesday,0.75,0.113,1
9759,Sports video #9758,Sports,Europe,Original,19113,203,40666,4262,303,236,136,5,#trend #tiktok #viral #comedy #dance,9,Wednesday,0.68,0.118,1
9760,Sports video #9759,Sports,Asia,Remix,75412,267,78226,9147,420,569,128,5,#beauty #viral #fun #tutorial #dance,9,Wednesday,0.68,0.13,1
9761,Beauty video #9760,Beauty,Asia,Original,237721,773,324652,33896,2457,1668,172,3,#tiktok #music #tutorial,14,Friday,0.75,0.117,1
9762,Sports video #9761,Sports,Asia,Trending,6483,210,22747,2086,85,80,162,5,#fyp #viral #music #tiktok #comedy,21,Thursday,0.68,0.099,1
9763,Dance video #9762,Dance,Europe,Trending,25919,168,41769,3463,226,154,146,2,#dance #tiktok,8,Saturday,0.92,0.092,1
9764,Beauty video #9763,Beauty,US,Trending,10540,140,12486,930,76,35,148,3,#tiktok #dance #music,2,Thursday,0.75,0.083,1
9765,Lifestyle video #9764,Lifestyle,LATAM,Remix,21471,43,33853,3779,161,260,14,5,#beauty #fun #tiktok #tutorial #music,5,Friday,0.6,0.124,1
9766,Lifestyle video #9765,Lifestyle,Asia,Trending,5514,235,34647,3661,346,174,97,6,#trend #music #comedy #beauty #fun #fyp,8,Sunday,0.6,0.121,1
9767,Beauty video #9766,Beauty,Asia,Trending,34857,212,27706,1471,46,106,169,3,#beauty #viral #trend,16,Monday,0.75,0.059,0
9768,Dance video #9767,Dance,Asia,Trending,15797,427,44127,2953,269,103,139,6,#trend #dance #beauty #tiktok #music #viral,1,Monday,0.92,0.075,0
9769,Lifestyle video #9768,Lifestyle,US,Trending,24781,43,15738,1323,75,63,22,5,#beauty #tutorial #tiktok #fyp #dance,11,Monday,0.6,0.093,1
9770,Sports video #9769,Sports,US,Trending,11013,129,36069,3650,300,258,136,3,#music #comedy #tutorial,5,Wednesday,0.68,0.117,1
9771,Fashion video #9770,Fashion,Asia,Original,11769,38,49219,4938,332,165,71,5,#music #tiktok #viral #dance #tutorial,19,Tuesday,0.77,0.11,1
9772,Dance video #9771,Dance,Europe,Original,14260,143,27772,2734,268,136,144,1,#trend,21,Friday,0.92,0.113,1
9773,Dance video #9772,Dance,LATAM,Trending,1485,163,5778,503,49,23,52,7,#fun #tutorial #viral #music #trend #fyp #tiktok,17,Sunday,0.92,0.1,1
9774,Comedy video #9773,Comedy,US,Original,5945,37,49299,4094,218,256,71,1,#fyp,22,Saturday,0.88,0.093,1
9775,Fashion video #9774,Fashion,Europe,Original,20607,423,28635,2119,84,133,74,3,#trend #music #viral,7,Friday,0.77,0.082,1
9776,Sports video #9775,Sports,Asia,Trending,142160,122,177810,10457,1032,236,32,3,#tiktok #fun #dance,14,Wednesday,0.68,0.066,0
9777,Beauty video #9776,Beauty,LATAM,Trending,13140,308,7439,843,64,47,90,3,#tutorial #dance #comedy,3,Saturday,0.75,0.128,1
9778,Fashion video #9777,Fashion,Asia,Remix,15951,39,15632,1226,75,31,97,4,#beauty #tutorial #viral #fyp,15,Thursday,0.77,0.085,1
9779,Music video #9778,Music,Asia,Trending,19080,72,42789,3211,221,92,175,3,#beauty #comedy #music,4,Tuesday,0.8,0.082,1
9780,Food video #9779,Food,Europe,Trending,7922,211,35157,3922,360,142,173,2,#comedy #trend,6,Thursday,0.72,0.126,1
9781,Food video #9780,Food,US,Trending,1410,287,3615,256,12,15,52,7,#viral #tutorial #music #trend #comedy #tiktok #fyp,4,Thursday,0.72,0.078,0
9782,Fashion video #9781,Fashion,Asia,Trending,41821,15,56401,3783,158,119,174,6,#fun #comedy #beauty #viral #music #tiktok,14,Thursday,0.77,0.072,0
9783,Beauty video #9782,Beauty,Asia,Remix,28356,107,40231,4261,211,230,150,7,#fyp #fun #comedy #trend #tiktok #dance #music,17,Friday,0.75,0.117,1
9784,Food video #9783,Food,US,Original,14273,46,25811,1893,117,85,51,1,#music,23,Saturday,0.72,0.081,1
9785,Comedy video #9784,Comedy,Asia,Remix,20896,178,26636,2937,106,59,83,5,#fun #dance #viral #trend #tutorial,20,Thursday,0.88,0.116,1
9786,Tutorial video #9785,Tutorial,US,Trending,9179,59,39409,2653,218,111,112,4,#viral #tutorial #music #comedy,10,Sunday,0.65,0.076,0
9787,Beauty video #9786,Beauty,Europe,Original,48577,143,67245,5986,488,442,88,6,#music #dance #fyp #tutorial #trend #comedy,2,Friday,0.75,0.103,1
9788,Fashion video #9787,Fashion,US,Original,5044,90,45227,2885,217,190,92,1,#fun,19,Saturday,0.77,0.073,0
9789,Comedy video #9788,Comedy,LATAM,Trending,102986,71,96412,10396,940,322,41,1,#music,20,Wednesday,0.88,0.121,1
9790,Dance video #9789,Dance,LATAM,Trending,11853,385,10328,1116,73,41,130,2,#tutorial #viral,14,Friday,0.92,0.119,1
9791,Tutorial video #9790,Tutorial,Europe,Trending,44910,417,58322,3555,247,140,137,3,#dance #viral #tutorial,6,Sunday,0.65,0.068,0
9792,Tutorial video #9791,Tutorial,Asia,Original,18761,47,40005,4005,152,266,100,7,#dance #music #viral #beauty #tiktok #trend #fyp,16,Friday,0.65,0.111,1
9793,Music video #9792,Music,LATAM,Trending,12159,142,34414,3560,182,103,102,5,#tutorial #trend #dance #beauty #comedy,5,Saturday,0.8,0.112,1
9794,Dance video #9793,Dance,Europe,Trending,94298,53,54267,5851,300,435,66,3,#dance #viral #comedy,14,Saturday,0.92,0.121,1
9795,Dance video #9794,Dance,US,Remix,31165,333,62126,3225,132,137,18,7,#fyp #comedy #fun #trend #viral #tiktok #beauty,16,Friday,0.92,0.056,0
9796,Tutorial video #9795,Tutorial,Europe,Original,39267,375,39150,3687,341,254,142,7,#viral #trend #fyp #dance #tiktok #beauty #fun,17,Friday,0.65,0.109,1
9797,Music video #9796,Music,Europe,Trending,53469,713,24282,1948,157,91,158,5,#beauty #music #tutorial #viral #fun,20,Friday,0.8,0.09,1
9798,Sports video #9797,Sports,LATAM,Trending,34632,101,34976,3512,217,151,112,6,#fun #beauty #viral #fyp #trend #music,22,Friday,0.68,0.111,1
9799,Gaming video #9798,Gaming,Asia,Trending,37431,329,47073,3783,211,113,15,3,#trend #tiktok #viral,12,Thursday,0.7,0.087,1
9800,Food video #9799,Food,LATAM,Trending,20954,30,21640,2569,173,164,81,1,#trend,21,Friday,0.72,0.134,1
9801,Comedy video #9800,Comedy,US,Trending,176387,133,251355,26243,1233,1344,144,5,#fun #beauty #tutorial #music #fyp,1,Wednesday,0.88,0.115,1
9802,Tutorial video #9801,Tutorial,Asia,Trending,335529,71,211096,24899,974,1514,31,7,#tutorial #beauty #fun #tiktok #comedy #fyp #trend,20,Thursday,0.65,0.13,1
9803,Gaming video #9802,Gaming,Europe,Trending,41161,138,39333,3861,315,255,64,2,#dance #music,10,Tuesday,0.7,0.113,1
9804,Music video #9803,Music,Asia,Trending,16646,42,34129,1947,82,149,101,7,#fun #dance #tiktok #viral #music #beauty #comedy,20,Friday,0.8,0.064,0
9805,Sports video #9804,Sports,Europe,Trending,8498,585,18612,2103,94,50,148,4,#comedy #fun #tiktok #music,10,Friday,0.68,0.121,1
9806,Food video #9805,Food,US,Trending,70573,358,104394,10508,699,822,39,5,#tutorial #trend #viral #music #comedy,22,Thursday,0.72,0.115,1
9807,Sports video #9806,Sports,LATAM,Trending,35219,102,14285,1075,57,71,117,2,#fyp #music,13,Thursday,0.68,0.084,1
9808,Fashion video #9807,Fashion,US,Original,23041,196,46789,4276,385,150,77,2,#beauty #viral,7,Saturday,0.77,0.103,1
9809,Food video #9808,Food,Europe,Original,89076,30,54984,4820,228,285,55,5,#trend #comedy #beauty #viral #fun,9,Saturday,0.72,0.097,1
9810,Comedy video #9809,Comedy,Europe,Trending,26598,62,22491,1679,113,38,64,1,#fyp,3,Friday,0.88,0.081,1
9811,Music video #9810,Music,Asia,Trending,123037,204,88444,10033,880,608,153,7,#viral #dance #tutorial #fyp #trend #comedy #beauty,22,Friday,0.8,0.13,1
9812,Dance video #9811,Dance,US,Remix,18553,606,35708,2315,92,49,177,6,#fun #dance #tutorial #tiktok #fyp #beauty,13,Monday,0.92,0.069,0
9813,Fashion video #9812,Fashion,Asia,Trending,9301,1009,8759,932,46,60,14,6,#beauty #fyp #music #dance #viral #tutorial,18,Friday,0.77,0.119,1
9814,Dance video #9813,Dance,Asia,Original,5528,431,6801,794,34,45,127,3,#comedy #fun #viral,10,Sunday,0.92,0.128,1
9815,Fashion video #9814,Fashion,Asia,Remix,16053,116,16304,1681,81,95,122,6,#fun #tutorial #dance #tiktok #viral #beauty,2,Thursday,0.77,0.114,1
9816,Comedy video #9815,Comedy,Europe,Trending,89406,553,39576,4431,315,157,124,3,#beauty #music #trend,6,Sunday,0.88,0.124,1
9817,Lifestyle video #9816,Lifestyle,Asia,Trending,13728,91,4691,246,13,18,143,5,#comedy #viral #dance #beauty #tutorial,21,Wednesday,0.6,0.059,0
9818,Gaming video #9817,Gaming,Asia,Trending,27907,268,23140,1367,93,85,62,1,#dance,11,Friday,0.7,0.067,0
9819,Sports video #9818,Sports,LATAM,Original,25114,218,22474,1512,94,74,26,3,#music #fun #viral,0,Tuesday,0.68,0.075,0
9820,Food video #9819,Food,Asia,Original,9130,56,49737,4820,210,177,99,1,#dance,7,Monday,0.72,0.105,1
9821,Tutorial video #9820,Tutorial,US,Trending,7010,245,14486,1290,123,101,70,3,#fun #music #dance,9,Thursday,0.65,0.105,1
9822,Music video #9821,Music,US,Original,3167,176,35870,1813,69,92,142,7,#music #fun #trend #tiktok #dance #viral #fyp,17,Saturday,0.8,0.055,0
9823,Lifestyle video #9822,Lifestyle,LATAM,Original,38906,95,31139,2052,151,51,146,2,#fun #beauty,21,Wednesday,0.6,0.072,0
9824,Dance video #9823,Dance,US,Trending,12912,3,36842,3315,270,95,27,5,#fyp #tutorial #trend #music #dance,1,Saturday,0.92,0.1,1
9825,Music video #9824,Music,US,Original,35654,2177,28324,2208,143,135,164,6,#fyp #tiktok #music #viral #comedy #fun,12,Tuesday,0.8,0.088,1
9826,Comedy video #9825,Comedy,US,Trending,28296,383,27123,2452,170,131,172,7,#beauty #tiktok #trend #fyp #viral #music #fun,3,Thursday,0.88,0.102,1
9827,Food video #9826,Food,Asia,Trending,7941,166,40544,4052,135,206,118,6,#beauty #music #tutorial #trend #dance #viral,7,Saturday,0.72,0.108,1
9828,Sports video #9827,Sports,LATAM,Remix,22805,42,17083,1059,67,76,161,7,#trend #dance #tutorial #beauty #music #fun #fyp,5,Thursday,0.68,0.07,0
9829,Beauty video #9828,Beauty,US,Remix,19053,46,31319,3508,128,241,118,4,#dance #fun #trend #beauty,11,Saturday,0.75,0.124,1
9830,Gaming video #9829,Gaming,US,Trending,40253,58,41365,2877,175,153,38,6,#comedy #trend #tutorial #music #fyp #dance,14,Saturday,0.7,0.077,0
9831,Gaming video #9830,Gaming,US,Trending,4732,43,30225,3472,218,140,159,4,#tiktok #comedy #tutorial #beauty,23,Friday,0.7,0.127,1
9832,Food video #9831,Food,Asia,Remix,15143,662,19592,2310,195,91,67,1,#comedy,23,Tuesday,0.72,0.133,1
9833,Music video #9832,Music,Europe,Remix,65034,613,24822,1935,176,87,163,4,#fyp #dance #fun #beauty,14,Thursday,0.8,0.089,1
9834,Beauty video #9833,Beauty,US,Trending,15489,71,37868,2627,132,149,114,3,#viral #music #beauty,1,Wednesday,0.75,0.077,0
9835,Music video #9834,Music,Asia,Trending,33862,127,27393,2953,150,93,156,2,#tiktok #viral,11,Monday,0.8,0.117,1
9836,Gaming video #9835,Gaming,US,Remix,6106,103,20438,1824,156,37,71,6,#dance #fyp #music #viral #tiktok #trend,17,Thursday,0.7,0.099,1
9837,Food video #9836,Food,Europe,Trending,42392,490,29678,2523,209,90,27,4,#dance #beauty #tiktok #tutorial,1,Saturday,0.72,0.095,1
9838,Comedy video #9837,Comedy,Europe,Trending,14154,50,13810,1290,93,62,40,6,#fun #comedy #dance #beauty #fyp #music,1,Thursday,0.88,0.105,1
9839,Comedy video #9838,Comedy,US,Trending,6362,105,17888,2130,211,102,99,2,#fyp #beauty,13,Thursday,0.88,0.137,1
9840,Food video #9839,Food,Asia,Remix,68520,40,45840,4904,443,231,17,2,#fyp #beauty,0,Saturday,0.72,0.122,1
9841,Fashion video #9840,Fashion,US,Trending,4826,96,42078,3538,322,169,152,4,#trend #fun #fyp #dance,23,Thursday,0.77,0.096,1
9842,Lifestyle video #9841,Lifestyle,US,Trending,59323,204,62479,3598,299,177,12,5,#comedy #fyp #dance #music #beauty,1,Wednesday,0.6,0.065,0
9843,Music video #9842,Music,US,Trending,204380,419,314500,20752,1458,647,129,4,#fun #beauty #comedy #fyp,17,Tuesday,0.8,0.073,0
9844,Tutorial video #9843,Tutorial,US,Trending,9191,1055,12060,884,79,18,141,1,#fun,13,Saturday,0.65,0.081,1
9845,Lifestyle video #9844,Lifestyle,US,Trending,14887,27,39734,4354,319,119,18,1,#beauty,20,Friday,0.6,0.121,1
9846,Dance video #9845,Dance,Europe,Original,12904,37,19339,1377,77,35,40,2,#comedy #trend,21,Monday,0.92,0.077,0
9847,Sports video #9846,Sports,Asia,Original,25735,53,20783,2452,98,139,88,4,#tutorial #dance #comedy #fyp,6,Thursday,0.68,0.129,1
9848,Fashion video #9847,Fashion,US,Original,21547,78,12071,738,25,28,22,6,#trend #beauty #comedy #viral #tutorial #music,2,Saturday,0.77,0.066,0
9849,Comedy video #9848,Comedy,Asia,Trending,38014,218,36159,2542,81,183,116,5,#dance #viral #trend #fun #tiktok,16,Friday,0.88,0.078,0
9850,Sports video #9849,Sports,Asia,Trending,32811,121,20686,2302,192,168,82,4,#trend #viral #fun #fyp,4,Tuesday,0.68,0.129,1
9851,Dance video #9850,Dance,LATAM,Trending,65157,242,104058,9371,639,469,33,4,#tutorial #beauty #music #viral,6,Wednesday,0.92,0.101,1
9852,Gaming video #9851,Gaming,LATAM,Original,13738,195,11804,983,80,33,34,7,#tiktok #dance #comedy #beauty #tutorial #viral #music,10,Saturday,0.7,0.093,1
9853,Comedy video #9852,Comedy,LATAM,Trending,60320,621,48875,5162,325,204,144,4,#fun #music #beauty #tutorial,20,Sunday,0.88,0.116,1
9854,Beauty video #9853,Beauty,LATAM,Trending,18792,30,46335,3022,116,169,25,2,#trend #viral,18,Saturday,0.75,0.071,0
9855,Sports video #9854,Sports,US,Original,3493,201,47252,4269,399,143,51,4,#dance #music #fun #fyp,7,Thursday,0.68,0.102,1
9856,Music video #9855,Music,Europe,Trending,66240,57,79520,5337,361,369,63,4,#beauty #tiktok #music #dance,21,Sunday,0.8,0.076,0
9857,Music video #9856,Music,US,Original,12447,1331,35270,2784,95,79,176,4,#fun #beauty #tutorial #viral,9,Saturday,0.8,0.084,1
9858,Dance video #9857,Dance,US,Trending,23524,61,59526,6242,219,470,101,7,#music #tiktok #beauty #fyp #comedy #dance #trend,4,Wednesday,0.92,0.116,1
9859,Comedy video #9858,Comedy,Europe,Trending,5772,56,29312,2657,262,186,40,6,#fun #trend #beauty #comedy #tiktok #music,20,Saturday,0.88,0.106,1
9860,Beauty video #9859,Beauty,US,Original,8152,230,34075,3385,221,180,56,6,#comedy #trend #tutorial #fun #beauty #tiktok,17,Wednesday,0.75,0.111,1
9861,Dance video #9860,Dance,Asia,Original,14449,141,31116,1950,177,146,145,2,#fun #tutorial,17,Friday,0.92,0.073,0
9862,Food video #9861,Food,US,Trending,118395,211,89727,4822,315,131,42,4,#dance #music #beauty #comedy,4,Friday,0.72,0.059,0
9863,Gaming video #9862,Gaming,US,Original,13757,130,49521,2959,169,221,31,2,#tiktok #trend,21,Monday,0.7,0.068,0
9864,Gaming video #9863,Gaming,LATAM,Remix,71065,271,49618,4729,223,267,21,3,#tiktok #viral #dance,18,Thursday,0.7,0.105,1
9865,Food video #9864,Food,US,Remix,6189,31,39403,2148,115,79,12,4,#fun #music #viral #tutorial,5,Thursday,0.72,0.059,0
9866,Comedy video #9865,Comedy,Asia,Trending,8604,600,9025,867,31,60,79,2,#viral #music,2,Sunday,0.88,0.106,1
9867,Dance video #9866,Dance,Asia,Original,16522,377,38639,3367,172,105,72,1,#music,13,Sunday,0.92,0.094,1
9868,Gaming video #9867,Gaming,LATAM,Remix,19032,64,46569,5569,344,162,133,4,#fyp #trend #music #comedy,16,Friday,0.7,0.13,1
9869,Fashion video #9868,Fashion,LATAM,Trending,21265,255,17127,1544,110,31,17,5,#trend #tiktok #viral #beauty #music,23,Thursday,0.77,0.098,1
9870,Dance video #9869,Dance,Asia,Original,8866,191,26211,3058,145,124,160,7,#viral #fun #music #fyp #dance #trend #tiktok,18,Saturday,0.92,0.127,1
9871,Comedy video #9870,Comedy,Asia,Trending,47904,799,107487,8095,682,325,133,1,#trend,2,Friday,0.88,0.085,1
9872,Food video #9871,Food,Europe,Original,11597,94,47700,4613,250,281,30,4,#beauty #dance #fyp #tutorial,0,Saturday,0.72,0.108,1
9873,Tutorial video #9872,Tutorial,US,Original,59660,150,31314,3033,135,158,126,7,#tiktok #fun #viral #trend #dance #tutorial #comedy,23,Tuesday,0.65,0.106,1
9874,Music video #9873,Music,Asia,Original,5385,33,44724,2493,189,95,133,7,#music #fun #viral #tiktok #trend #comedy #dance,22,Saturday,0.8,0.062,0
9875,Dance video #9874,Dance,US,Original,9560,384,28707,1477,119,72,176,6,#viral #comedy #tiktok #beauty #music #dance,22,Saturday,0.92,0.058,0
9876,Comedy video #9875,Comedy,LATAM,Original,5473,93,4775,548,53,37,112,5,#music #comedy #fyp #viral #beauty,15,Saturday,0.88,0.134,1
9877,Beauty video #9876,Beauty,US,Trending,16942,76,17817,1676,146,85,89,2,#comedy #viral,18,Thursday,0.75,0.107,1
9878,Sports video #9877,Sports,Europe,Trending,39429,178,22795,2576,105,65,127,3,#comedy #tiktok #tutorial,2,Saturday,0.68,0.12,1
9879,Fashion video #9878,Fashion,Europe,Original,12945,110,40835,4608,398,240,77,3,#tutorial #comedy #music,0,Saturday,0.77,0.128,1
9880,Dance video #9879,Dance,Asia,Original,12054,143,35076,3653,221,129,126,2,#fyp #comedy,20,Thursday,0.92,0.114,1
9881,Food video #9880,Food,US,Trending,23217,41,30595,3593,175,143,30,3,#tiktok #trend #music,10,Saturday,0.72,0.128,1
9882,Beauty video #9881,Beauty,US,Trending,11229,161,36036,2035,134,72,77,2,#fun #music,19,Friday,0.75,0.062,0
9883,Food video #9882,Food,US,Original,12741,150,7472,532,46,17,116,7,#music #dance #comedy #fun #viral #trend #tiktok,16,Tuesday,0.72,0.08,0
9884,Food video #9883,Food,LATAM,Trending,170961,27,237298,20453,797,1311,118,4,#beauty #fyp #viral #trend,10,Friday,0.72,0.095,1
9885,Comedy video #9884,Comedy,US,Trending,5437,146,43472,3841,152,102,132,3,#viral #tiktok #music,9,Friday,0.88,0.094,1
9886,Beauty video #9885,Beauty,Asia,Trending,19686,99,15474,1506,63,71,162,5,#viral #beauty #trend #comedy #tutorial,11,Tuesday,0.75,0.106,1
9887,Comedy video #9886,Comedy,US,Trending,12192,111,7690,497,45,12,70,4,#viral #fun #dance #tiktok,8,Tuesday,0.88,0.072,0
9888,Food video #9887,Food,Asia,Trending,51287,180,21038,1253,74,56,56,1,#trend,7,Friday,0.72,0.066,0
9889,Tutorial video #9888,Tutorial,Asia,Original,5709,262,30780,2179,97,114,163,5,#tiktok #tutorial #comedy #trend #music,12,Tuesday,0.65,0.078,0
9890,Gaming video #9889,Gaming,Europe,Trending,22681,133,39855,4659,157,216,44,5,#music #comedy #fun #viral #tutorial,7,Thursday,0.7,0.126,1
9891,Food video #9890,Food,Europe,Original,12023,79,45476,4506,310,160,56,7,#comedy #trend #tutorial #dance #beauty #fyp #viral,8,Saturday,0.72,0.109,1
9892,Gaming video #9891,Gaming,Asia,Trending,33489,678,30736,3166,226,224,149,5,#fyp #fun #beauty #dance #viral,7,Monday,0.7,0.118,1
9893,Beauty video #9892,Beauty,Europe,Remix,34765,59,39926,2598,142,131,113,2,#beauty #fyp,11,Wednesday,0.75,0.072,0
9894,Fashion video #9893,Fashion,US,Original,18079,60,45498,5206,513,125,110,3,#fun #beauty #fyp,18,Monday,0.77,0.128,1
9895,Comedy video #9894,Comedy,LATAM,Trending,4913,42,12839,1496,74,58,70,7,#dance #fun #fyp #beauty #music #viral #trend,5,Saturday,0.88,0.127,1
9896,Sports video #9895,Sports,US,Trending,30921,52,35255,3416,323,152,117,6,#music #fyp #beauty #trend #fun #tiktok,12,Wednesday,0.68,0.11,1
9897,Dance video #9896,Dance,Asia,Original,12823,114,35242,3409,136,155,11,6,#beauty #dance #viral #fyp #music #comedy,13,Sunday,0.92,0.105,1
9898,Fashion video #9897,Fashion,US,Trending,23193,61,25000,2662,110,189,31,2,#fun #dance,5,Monday,0.77,0.118,1
9899,Dance video #9898,Dance,Europe,Original,197358,159,120538,13441,555,729,69,1,#dance,14,Friday,0.92,0.122,1
9900,Lifestyle video #9899,Lifestyle,Asia,Trending,17250,161,42433,2230,133,64,113,3,#dance #viral #fyp,14,Friday,0.6,0.057,0
9901,Food video #9900,Food,LATAM,Original,19691,69,18527,1866,59,99,169,1,#trend,0,Thursday,0.72,0.109,1
9902,Fashion video #9901,Fashion,Asia,Original,11587,29,21836,2500,211,111,75,4,#dance #tutorial #viral #trend,14,Thursday,0.77,0.129,1
9903,Gaming video #9902,Gaming,US,Remix,47201,102,42942,3224,248,154,147,7,#fun #comedy #music #fyp #trend #dance #tiktok,12,Wednesday,0.7,0.084,1
9904,Food video #9903,Food,Asia,Remix,8639,565,14314,819,56,41,138,4,#comedy #music #viral #fun,10,Monday,0.72,0.064,0
9905,Sports video #9904,Sports,Europe,Trending,11711,144,36235,2845,251,94,176,5,#viral #fun #tutorial #trend #tiktok,11,Thursday,0.68,0.088,1
9906,Food video #9905,Food,US,Trending,38936,334,12654,727,40,37,166,3,#fun #dance #comedy,19,Thursday,0.72,0.064,0
